,Position,Symbol,Lots,Lots Change/Max,Entry Execution,Entry Signal,Entry Bar,Entry Date,Entry Time,Entry Price,Entry Commission,Exit Execution,Exit Signal,Exit Bar,Exit Date,Exit Time,Exit Price,Exit Commission,Weighted entry price,P/L,P/L per trade,P/L per lot,Fixed P/L,Open P/L,Bars Held,Profit/Bar,Gross Profit/loss,% of Change,MAE,MAE %,MFE,MFE %
-,"Long","ETHUSDT",+2.36,+2.36,Normal,"B",2 646 253,26.09.2022,03:30:00,1 307.40,+2.46837120,Normal,"sB",2 648 490,27.09.2022,16:47:00,1 327.80,+2.50688640,1 307.40000000,+43.16874240,+48.14400000,+18.29184000,+43.16874240,+0.00000000,2 237,+0.01929761,9 962.75338136,+1.40,-29.95,-2.29%,+94.10,7.20%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 648 490,27.09.2022,16:47:00,1 327.80,+0.03186720,Normal,"sS",2 650 142,28.09.2022,20:19:00,1 346.85,+0.03232440,1 327.80000000,-0.63569160,-0.57150000,-21.18972000,-0.63569160,+0.00000000,1 652,-0.00038480,9 962.11768976,-1.60,-25.40,-1.91%,+77.30,5.82%
-,"Long","ETHUSDT",+2.29,+2.29,Normal,"B",2 650 142,28.09.2022,20:19:00,1 346.85,+2.46742920,Normal,"sB",2 651 187,29.09.2022,13:44:00,1 305.65,+2.39195080,1 346.85000000,-99.20738000,-94.34800000,-43.32200000,-99.20738000,+0.00000000,1 045,-0.09493529,9 862.91030976,-3.22,-41.20,-3.06%,+8.95,0.66%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 651 187,29.09.2022,13:44:00,1 305.65,+0.03133560,Normal,"sS",2 651 365,29.09.2022,16:42:00,1 338.65,+0.03212760,1 305.65000000,-1.05346320,-0.99000000,-35.11544000,-1.05346320,+0.00000000,178,-0.00591833,9 861.85684656,-2.69,-35.25,-2.70%,+18.90,1.45%
-,"Long","ETHUSDT",+2.3,+2.3,Normal,"B",2 651 365,29.09.2022,16:42:00,1 338.65,+2.46311600,Normal,"sB",2 652 564,30.09.2022,12:41:00,1 319.30,+2.42751200,1 338.65000000,-49.39562800,-44.50500000,-21.47636000,-49.39562800,+0.00000000,1 199,-0.04119735,9 812.46121856,-1.60,-33.65,-2.51%,+13.30,0.99%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 652 564,30.09.2022,12:41:00,1 319.30,+0.03166320,Normal,"sS",2 652 680,30.09.2022,14:37:00,1 344.70,+0.03227280,1 319.30000000,-0.82593600,-0.76200000,-27.53120000,-0.82593600,+0.00000000,116,-0.00712014,9 811.63528256,-2.09,-25.40,-1.93%,+4.35,0.33%
-,"Long","ETHUSDT",+2.3,+2.3,Normal,"B",2 652 680,30.09.2022,14:37:00,1 344.70,+2.47424800,Normal,"sB",2 653 932,01.10.2022,11:29:00,1 324.20,+2.43652800,1 344.70000000,-52.06077600,-47.15000000,-22.63512000,-52.06077600,+0.00000000,1 252,-0.04158209,9 759.57450656,-1.68,-29.10,-2.16%,+28.30,2.10%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 653 932,01.10.2022,11:29:00,1 324.20,+0.03178080,Normal,"sS",2 656 991,03.10.2022,14:28:00,1 320.60,+0.03169440,1 324.20000000,+0.04452480,+0.10800000,+1.48416000,+0.04452480,+0.00000000,3 059,+0.00001456,9 759.61903136,+0.11,-5.65,-0.43%,+62.95,4.75%
-,"Long","ETHUSDT",+2.34,+2.34,Normal,"B",2 656 991,03.10.2022,14:28:00,1 320.60,+2.47216320,Normal,"sB",2 659 813,05.10.2022,13:30:00,1 323.00,+2.47665600,1 320.60000000,+0.66718080,+5.61600000,+0.28512000,+0.66718080,+0.00000000,2 822,+0.00023642,9 760.28621216,+0.02,-12.05,-0.91%,+50.20,3.80%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 659 813,05.10.2022,13:30:00,1 323.00,+0.03175200,Normal,"sS",2 660 042,05.10.2022,17:19:00,1 356.35,+0.03255240,1 323.00000000,-1.06480440,-1.00050000,-35.49348000,-1.06480440,+0.00000000,229,-0.00464980,9 759.22140776,-2.68,-36.00,-2.72%,+7.50,0.57%
-,"Long","ETHUSDT",+2.27,+2.27,Normal,"B",2 660 042,05.10.2022,17:19:00,1 356.35,+2.46313160,Normal,"sB",2 661 767,06.10.2022,22:04:00,1 352.00,+2.45523200,1 356.35000000,-14.79286360,-9.87450000,-6.51668000,-14.79286360,+0.00000000,1 725,-0.00857557,9 744.42854416,-0.48,-14.25,-1.05%,+26.80,1.98%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 661 768,06.10.2022,22:05:00,1 351.56,+0.03243744,Normal,"sS",2 662 389,07.10.2022,08:26:00,1 358.00,+0.03259200,1 351.56000000,-0.25822944,-0.19320000,-8.60764800,-0.25822944,+0.00000000,621,-0.00041583,9 744.17031472,-0.64,-9.29,-0.69%,+6.51,0.48%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 662 641,07.10.2022,12:38:00,1 341.10,+0.03218640,Normal,"sS",2 666 225,10.10.2022,00:22:00,1 325.50,+0.03181200,1 341.10000000,+0.40400160,+0.46800000,+13.46672000,+0.40400160,+0.00000000,3 584,+0.00011272,9 744.57431632,+1.00,-0.90,-0.07%,+38.00,2.83%
-,"Long","ETHUSDT",+2.31,+2.31,Normal,"B",2 666 264,10.10.2022,01:01:00,1 335.45,+2.46791160,Normal,"sB",2 666 539,10.10.2022,05:36:00,1 317.20,+2.43418560,1 335.45000000,-47.05959720,-42.15750000,-20.37212000,-47.05959720,+0.00000000,275,-0.17112581,9 697.51471912,-1.53,-20.40,-1.53%,+2.00,0.15%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 666 539,10.10.2022,05:36:00,1 317.20,+0.03161280,Normal,"sS",2 669 477,12.10.2022,06:34:00,1 297.45,+0.03113880,1 317.20000000,+0.52974840,+0.59250000,+17.65828000,+0.52974840,+0.00000000,2 938,+0.00018031,9 698.04446752,+1.34,-2.40,-0.18%,+52.70,4.00%
-,"Long","ETHUSDT",+2.38,+2.38,Normal,"B",2 669 477,12.10.2022,06:34:00,1 297.45,+2.47034480,Normal,"sB",2 670 625,13.10.2022,01:42:00,1 292.10,+2.46015840,1 297.45000000,-17.66350320,-12.73300000,-7.42164000,-17.66350320,+0.00000000,1 148,-0.01538633,9 680.38096432,-0.57,-13.45,-1.04%,+8.65,0.67%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 670 674,13.10.2022,02:31:00,1 283.30,+0.03079920,Normal,"sS",2 671 579,13.10.2022,17:36:00,1 279.15,+0.03069960,1 283.30000000,+0.06300120,+0.12450000,+2.10004000,+0.06300120,+0.00000000,905,+0.00006961,9 680.44396552,+0.16,-5.50,-0.43%,+106.15,8.27%
-,"Long","ETHUSDT",+2.41,+2.41,Normal,"B",2 671 579,13.10.2022,17:36:00,1 279.15,+2.46620120,Normal,"sB",2 679 552,19.10.2022,06:29:00,1 294.90,+2.49656720,1 279.15000000,+32.99473160,+37.95750000,+13.69076000,+32.99473160,+0.00000000,7 973,+0.00413831,9 713.43869712,+1.07,-16.10,-1.26%,+63.30,4.95%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 679 552,19.10.2022,06:29:00,1 294.90,+0.03107760,Normal,"sS",2 681 246,20.10.2022,10:43:00,1 299.75,+0.03119400,1 294.90000000,-0.20777160,-0.14550000,-6.92572000,-0.20777160,+0.00000000,1 694,-0.00012265,9 713.23092552,-0.53,-12.95,-1.00%,+25.60,1.98%
-,"Long","ETHUSDT",+2.37,+2.37,Normal,"B",2 681 246,20.10.2022,10:43:00,1 299.75,+2.46432600,Normal,"sB",2 681 692,20.10.2022,18:09:00,1 280.40,+2.42763840,1 299.75000000,-50.75146440,-45.85950000,-21.41412000,-50.75146440,+0.00000000,446,-0.11379252,9 662.47946112,-1.65,-19.35,-1.49%,+10.25,0.79%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 681 692,20.10.2022,18:09:00,1 280.40,+0.03072960,Normal,"sS",2 682 999,21.10.2022,15:56:00,1 286.65,+0.03087960,1 280.40000000,-0.24910920,-0.18750000,-8.30364000,-0.24910920,+0.00000000,1 307,-0.00019060,9 662.23035192,-0.65,-11.25,-0.88%,+28.55,2.23%
-,"Long","ETHUSDT",+2.4,+2.4,Normal,"B",2 682 999,21.10.2022,15:56:00,1 286.65,+2.47036800,Normal,"sB",2 696 575,31.10.2022,02:12:00,1 569.10,+3.01267200,1 286.65000000,+672.39696000,+677.88000000,+280.16540000,+672.39696000,+0.00000000,13 576,+0.04952836,10 334.62731192,+21.77,+0.00,0.00%,+380.10,29.54%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 696 575,31.10.2022,02:12:00,1 569.10,+0.03765840,Normal,"sS",2 697 033,31.10.2022,09:50:00,1 616.15,+0.03878760,1 569.10000000,-1.48794600,-1.41150000,-49.59820000,-1.48794600,+0.00000000,458,-0.00324879,10 333.13936592,-3.16,-50.80,-3.24%,+8.80,0.56%
-,"Long","ETHUSDT",+1.91,+1.91,Normal,"B",2 697 033,31.10.2022,09:50:00,1 616.15,+2.46947720,Normal,"sB",2 697 286,31.10.2022,14:03:00,1 571.45,+2.40117560,1 616.15000000,-90.24765280,-85.37700000,-47.25008000,-90.24765280,+0.00000000,253,-0.35671009,10 242.89171312,-2.92,-69.20,-4.28%,+18.20,1.13%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 697 286,31.10.2022,14:03:00,1 571.45,+0.03771480,Normal,"sS",2 698 472,01.11.2022,09:49:00,1 604.50,+0.03850800,1 571.45000000,-1.06772280,-0.99150000,-35.59076000,-1.06772280,+0.00000000,1 186,-0.00090027,10 241.82399032,-2.26,-42.05,-2.68%,+26.45,1.68%
-,"Long","ETHUSDT",+1.92,+1.92,Normal,"B",2 698 472,01.11.2022,09:49:00,1 604.50,+2.46451200,Normal,"sB",2 698 731,01.11.2022,14:08:00,1 566.50,+2.40614400,1 604.50000000,-77.83065600,-72.96000000,-40.53680000,-77.83065600,+0.00000000,259,-0.30050446,10 163.99333432,-2.53,-38.00,-2.37%,+4.80,0.30%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 698 731,01.11.2022,14:08:00,1 566.50,+0.03759600,Normal,"sS",2 699 586,02.11.2022,04:23:00,1 592.95,+0.03823080,1 566.50000000,-0.86932680,-0.79350000,-28.97756000,-0.86932680,+0.00000000,855,-0.00101676,10 163.12400752,-1.85,-28.35,-1.81%,+3.80,0.24%
-,"Long","ETHUSDT",+1.93,+1.93,Normal,"B",2 699 586,02.11.2022,04:23:00,1 592.95,+2.45951480,Normal,"sB",2 699 762,02.11.2022,07:19:00,1 563.90,+2.41466160,1 592.95000000,-60.94067640,-56.06650000,-31.57548000,-60.94067640,+0.00000000,176,-0.34625384,10 102.18333112,-1.98,-29.05,-1.82%,+6.60,0.41%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 699 762,02.11.2022,07:19:00,1 563.90,+0.03753360,Normal,"sS",2 700 411,02.11.2022,18:08:00,1 599.90,+0.03839760,1 563.90000000,-1.15593120,-1.08000000,-38.53104000,-1.15593120,+0.00000000,649,-0.00178110,10 101.02739992,-2.46,-45.05,-2.88%,+41.90,2.68%
-,"Long","ETHUSDT",+1.93,+1.93,Normal,"B",2 700 411,02.11.2022,18:08:00,1 599.90,+2.47024560,Normal,"sB",2 700 487,02.11.2022,19:24:00,1 548.00,+2.39011200,1 599.90000000,-105.02735760,-100.16700000,-54.41832000,-105.02735760,+0.00000000,76,-1.38193892,9 996.00004232,-3.40,-56.90,-3.56%,+22.35,1.40%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 700 487,02.11.2022,19:24:00,1 548.00,+0.03715200,Normal,"sS",2 702 589,04.11.2022,06:26:00,1 576.95,+0.03784680,1 548.00000000,-0.94349880,-0.86850000,-31.44996000,-0.94349880,+0.00000000,2 102,-0.00044886,9 995.05654352,-2.03,-29.75,-1.92%,+47.95,3.10%
-,"Long","ETHUSDT",+1.96,+1.96,Normal,"B",2 702 589,04.11.2022,06:26:00,1 576.95,+2.47265760,Normal,"sB",2 706 197,06.11.2022,18:34:00,1 606.75,+2.51938400,1 576.95000000,+53.41595840,+58.40800000,+27.25304000,+53.41595840,+0.00000000,3 608,+0.01480487,10 048.47250192,+1.73,-23.35,-1.48%,+103.05,6.53%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 706 197,06.11.2022,18:34:00,1 606.75,+0.03856200,Normal,"sS",2 707 697,07.11.2022,19:34:00,1 596.95,+0.03832680,1 606.75000000,+0.21711120,+0.29400000,+7.23704000,+0.21711120,+0.00000000,1 500,+0.00014474,10 048.68961312,+0.45,-6.35,-0.40%,+62.00,3.86%
-,"Long","ETHUSDT",+1.93,+1.93,Normal,"B",2 707 697,07.11.2022,19:34:00,1 596.95,+2.46569080,Normal,"sB",2 707 869,07.11.2022,22:26:00,1 551.05,+2.39482120,1 596.95000000,-93.44751200,-88.58700000,-48.41840000,-93.44751200,+0.00000000,172,-0.54329949,9 955.24210112,-3.03,-45.90,-2.87%,+10.70,0.67%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 707 869,07.11.2022,22:26:00,1 551.05,+0.03722520,Normal,"sS",2 708 962,08.11.2022,16:39:00,1 558.90,+0.03741360,1 551.05000000,-0.31013880,-0.23550000,-10.33796000,-0.31013880,+0.00000000,1 093,-0.00028375,9 954.93196232,-0.67,-28.95,-1.87%,+127.10,8.19%
-,"Long","ETHUSDT",+1.98,+1.98,Normal,"B",2 708 962,08.11.2022,16:39:00,1 558.90,+2.46929760,Normal,"sB",2 709 049,08.11.2022,18:06:00,1 414.70,+2.24088480,1 558.90000000,-290.22618240,-285.51600000,-146.57888000,-290.22618240,+0.00000000,87,-3.33593313,9 664.70577992,-9.40,-144.20,-9.25%,+12.30,0.79%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 709 049,08.11.2022,18:06:00,1 414.70,+0.03395280,Normal,"sS",2 713 369,11.11.2022,18:06:00,1 279.25,+0.03070200,1 414.70000000,+3.99884520,+4.06350000,+133.29484000,+3.99884520,+0.00000000,4 320,+0.00092566,9 668.70462512,+9.42,-26.40,-1.87%,+343.10,24.25%
-,"Long","ETHUSDT",+2.41,+2.41,Normal,"B",2 713 369,11.11.2022,18:06:00,1 279.25,+2.46639400,Normal,"sB",2 714 030,12.11.2022,05:07:00,1 251.75,+2.41337400,1 279.25000000,-71.15476800,-66.27500000,-29.52480000,-71.15476800,+0.00000000,661,-0.10764715,9 597.54985712,-2.31,-43.20,-3.38%,+15.70,1.23%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 714 030,12.11.2022,05:07:00,1 251.75,+0.03004200,Normal,"sS",2 714 602,12.11.2022,14:39:00,1 267.05,+0.03040920,1 251.75000000,-0.51945120,-0.45900000,-17.31504000,-0.51945120,+0.00000000,572,-0.00090813,9 597.03040592,-1.38,-25.05,-2.00%,+14.05,1.12%
-,"Long","ETHUSDT",+2.43,+2.43,Normal,"B",2 714 602,12.11.2022,14:39:00,1 267.05,+2.46314520,Normal,"sB",2 715 011,12.11.2022,21:28:00,1 256.80,+2.44321920,1 267.05000000,-29.81386440,-24.90750000,-12.26908000,-29.81386440,+0.00000000,409,-0.07289453,9 567.21654152,-0.97,-16.85,-1.33%,+19.70,1.55%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 715 011,12.11.2022,21:28:00,1 256.80,+0.03016320,Normal,"sS",2 717 023,14.11.2022,07:00:00,1 236.70,+0.02968080,1 256.80000000,+0.54315600,+0.60300000,+18.10520000,+0.54315600,+0.00000000,2 012,+0.00026996,9 567.75969752,+1.44,-16.80,-1.34%,+86.50,6.88%
-,"Long","ETHUSDT",+2.5,+2.5,Normal,"B",2 717 023,14.11.2022,07:00:00,1 236.70,+2.47340000,Normal,"sB",2 719 162,15.11.2022,18:39:00,1 235.70,+2.47140000,1 236.70000000,-7.44480000,-2.50000000,-2.97792000,-7.44480000,+0.00000000,2 139,-0.00348050,9 560.31489752,-0.24,-29.65,-2.40%,+61.30,4.96%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 719 162,15.11.2022,18:39:00,1 235.70,+0.03954240,Normal,"sS",2 722 410,18.11.2022,00:47:00,1 212.45,+0.03879840,1 235.70000000,+0.85165920,+0.93000000,+21.29148000,+0.85165920,+0.00000000,3 248,+0.00026221,9 561.16655672,+1.72,-32.15,-2.60%,+54.70,4.43%
-,"Long","ETHUSDT",+2.54,+2.54,Normal,"B",2 722 422,18.11.2022,00:59:00,1 215.50,+2.46989600,Normal,"sB",2 723 253,18.11.2022,14:50:00,1 210.65,+2.46004080,1 215.50000000,-17.24893680,-12.31900000,-6.79092000,-17.24893680,+0.00000000,831,-0.02075684,9 543.91761992,-0.56,-14.50,-1.19%,+19.50,1.60%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 723 269,18.11.2022,15:06:00,1 210.35,+0.03873120,Normal,"sS",2 725 024,19.11.2022,20:21:00,1 209.45,+0.03870240,1 210.35000000,-0.04143360,+0.03600000,-1.03584000,-0.04143360,+0.00000000,1 755,-0.00002361,9 543.87618632,-0.09,-4.55,-0.38%,+15.00,1.24%
-,"Long","ETHUSDT",+2.54,+2.54,Normal,"B",2 725 129,19.11.2022,22:06:00,1 217.90,+2.47477280,Normal,"sB",2 725 771,20.11.2022,08:48:00,1 206.55,+2.45170960,1 217.90000000,-33.75548240,-28.82900000,-13.28956000,-33.75548240,+0.00000000,642,-0.05257863,9 510.12070392,-1.09,-14.40,-1.18%,+15.10,1.24%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 725 771,20.11.2022,08:48:00,1 206.55,+0.03860960,Normal,"sS",2 729 504,22.11.2022,23:01:00,1 137.90,+0.03641280,1 206.55000000,+2.67097760,+2.74600000,+66.77444000,+2.67097760,+0.00000000,3 733,+0.00071550,9 512.79168152,+5.53,-4.35,-0.36%,+134.55,11.15%
-,"Long","ETHUSDT",+2.72,+2.72,Normal,"B",2 729 504,22.11.2022,23:01:00,1 137.90,+2.47607040,Normal,"sB",2 736 748,27.11.2022,23:45:00,1 193.85,+2.59781760,1 137.90000000,+147.11011200,+152.18400000,+54.08460000,+147.11011200,+0.00000000,7 244,+0.02030786,9 659.90179352,+4.75,-10.90,-0.96%,+98.85,8.69%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 736 748,27.11.2022,23:45:00,1 193.85,+0.03820320,Normal,"sS",2 738 469,29.11.2022,04:26:00,1 191.35,+0.03812320,1 193.85000000,+0.02367360,+0.10000000,+0.59184000,+0.02367360,+0.00000000,1 721,+0.00001376,9 659.92546712,+0.05,-4.85,-0.41%,+43.40,3.64%
-,"Long","ETHUSDT",+2.59,+2.59,Normal,"B",2 738 469,29.11.2022,04:26:00,1 191.35,+2.46847720,Normal,"sB",2 745 313,03.12.2022,22:30:00,1 257.75,+2.60605800,1 191.35000000,+166.90146480,+171.97600000,+64.44072000,+166.90146480,+0.00000000,6 844,+0.02438654,9 826.82693192,+5.41,-0.40,-0.03%,+122.70,10.30%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 745 313,03.12.2022,22:30:00,1 257.75,+0.03018600,Normal,"sS",2 746 877,05.12.2022,00:34:00,1 284.55,+0.03082920,1 257.75000000,-0.86501520,-0.80400000,-28.83384000,-0.86501520,+0.00000000,1 564,-0.00055308,9 825.96191672,-2.29,-26.80,-2.13%,+21.65,1.72%
-,"Long","ETHUSDT",+2.4,+2.4,Normal,"B",2 746 877,05.12.2022,00:34:00,1 284.55,+2.46633600,Normal,"sB",2 747 764,05.12.2022,15:21:00,1 264.25,+2.42736000,1 284.55000000,-53.61369600,-48.72000000,-22.33904000,-53.61369600,+0.00000000,887,-0.06044385,9 772.34822072,-1.74,-20.30,-1.58%,+19.95,1.55%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 747 764,05.12.2022,15:21:00,1 264.25,+0.03034200,Normal,"sS",2 752 072,08.12.2022,15:09:00,1 250.70,+0.03001680,1 264.25000000,+0.34614120,+0.40650000,+11.53804000,+0.34614120,+0.00000000,4 308,+0.00008035,9 772.69436192,+0.91,-13.75,-1.09%,+46.75,3.70%
-,"Long","ETHUSDT",+2.47,+2.47,Normal,"B",2 752 072,08.12.2022,15:09:00,1 250.70,+2.47138320,Normal,"sB",2 755 472,10.12.2022,23:49:00,1 262.35,+2.49440360,1 250.70000000,+23.80971320,+28.77550000,+9.63956000,+23.80971320,+0.00000000,3 400,+0.00700286,9 796.50407512,+0.77,-4.70,-0.38%,+46.25,3.70%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 755 472,10.12.2022,23:49:00,1 262.35,+0.03029640,Normal,"sS",2 756 512,11.12.2022,17:09:00,1 274.25,+0.03058200,1 262.35000000,-0.41787840,-0.35700000,-13.92928000,-0.41787840,+0.00000000,1 040,-0.00040181,9 796.08619672,-1.10,-14.95,-1.18%,+0.45,0.04%
-,"Long","ETHUSDT",+2.41,+2.41,Normal,"B",2 756 634,11.12.2022,19:11:00,1 281.31,+2.47036568,Normal,"sB",2 756 701,11.12.2022,20:18:00,1 264.55,+2.43805240,1 281.31000000,-45.30001808,-40.39160000,-18.79668800,-45.30001808,+0.00000000,67,-0.67611967,9 750.78617864,-1.47,-17.31,-1.35%,+0.49,0.04%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 756 701,11.12.2022,20:18:00,1 264.55,+0.03034920,Normal,"sS",2 758 193,12.12.2022,21:10:00,1 270.20,+0.03048480,1 264.55000000,-0.23033400,-0.16950000,-7.67780000,-0.23033400,+0.00000000,1 492,-0.00015438,9 750.55584464,-0.61,-9.90,-0.78%,+25.70,2.03%
-,"Long","ETHUSDT",+2.43,+2.43,Normal,"B",2 758 193,12.12.2022,21:10:00,1 270.20,+2.46926880,Normal,"sB",2 761 353,15.12.2022,01:50:00,1 289.55,+2.50688520,1 270.20000000,+42.04434600,+47.02050000,+17.30220000,+42.04434600,+0.00000000,3 160,+0.01330517,9 792.60019064,+1.36,-15.65,-1.23%,+82.20,6.47%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 761 353,15.12.2022,01:50:00,1 289.55,+0.03094920,Normal,"sS",2 771 355,22.12.2022,00:32:00,1 214.10,+0.02913840,1 289.55000000,+2.20341240,+2.26350000,+73.44708000,+2.20341240,+0.00000000,10 002,+0.00022030,9 794.80360304,+5.70,-4.00,-0.31%,+140.50,10.90%
-,"Long","ETHUSDT",+2.54,+2.54,Normal,"B",2 771 355,22.12.2022,00:32:00,1 214.10,+2.46705120,Normal,"sB",2 772 224,22.12.2022,15:01:00,1 192.30,+2.42275360,1 214.10000000,-60.26180480,-55.37200000,-23.72512000,-60.26180480,+0.00000000,869,-0.06934615,9 734.54179824,-1.95,-25.15,-2.07%,+6.90,0.57%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 772 224,22.12.2022,15:01:00,1 192.30,+0.03815360,Normal,"sS",2 772 550,22.12.2022,20:27:00,1 221.20,+0.03907840,1 192.30000000,-1.23323200,-1.15600000,-30.83080000,-1.23323200,+0.00000000,326,-0.00378292,9 733.30856624,-2.59,-46.70,-3.92%,+10.95,0.92%
-,"Long","ETHUSDT",+2.53,+2.53,Normal,"B",2 772 550,22.12.2022,20:27:00,1 221.20,+2.47170880,Normal,"sB",2 776 521,25.12.2022,14:38:00,1 202.75,+2.43436600,1 221.20000000,-51.58457480,-46.67850000,-20.38916000,-51.58457480,+0.00000000,3 971,-0.01299032,9 681.72399144,-1.67,-30.65,-2.51%,+11.40,0.93%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 776 523,25.12.2022,14:40:00,1 201.60,+0.03845120,Normal,"sS",2 776 949,25.12.2022,21:46:00,1 215.10,+0.03888320,1 201.60000000,-0.61733440,-0.54000000,-15.43336000,-0.61733440,+0.00000000,426,-0.00144914,9 681.10665704,-1.28,-16.20,-1.35%,+8.25,0.69%
-,"Long","ETHUSDT",+2.54,+2.54,Normal,"B",2 776 949,25.12.2022,21:46:00,1 215.10,+2.46908320,Normal,"sB",2 779 403,27.12.2022,14:40:00,1 211.90,+2.46258080,1 215.10000000,-13.05966400,-8.12800000,-5.14160000,-13.05966400,+0.00000000,2 454,-0.00532179,9 668.04699304,-0.42,-10.95,-0.90%,+18.35,1.51%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 779 403,27.12.2022,14:40:00,1 211.90,+0.03878080,Normal,"sS",2 782 078,29.12.2022,11:15:00,1 201.45,+0.03844640,1 211.90000000,+0.34077280,+0.41800000,+8.51932000,+0.34077280,+0.00000000,2 675,+0.00012739,9 668.38776584,+0.70,-5.50,-0.45%,+30.90,2.55%
-,"Long","ETHUSDT",+2.57,+2.57,Normal,"B",2 782 078,29.12.2022,11:15:00,1 201.45,+2.47018120,Normal,"sB",2 783 193,30.12.2022,05:51:00,1 193.95,+2.45476120,1 201.45000000,-24.19994240,-19.27500000,-9.41632000,-24.19994240,+0.00000000,1 115,-0.02170398,9 644.18782344,-0.78,-9.70,-0.81%,+5.30,0.44%
-,"Short","ETHUSDT",-0.04,+0.04,Normal,"S",2 783 295,30.12.2022,07:33:00,1 188.25,+0.03802400,Normal,"sS",2 783 939,30.12.2022,18:17:00,1 196.25,+0.03828000,1 188.25000000,-0.39630400,-0.32000000,-9.90760000,-0.39630400,+0.00000000,644,-0.00061538,9 643.79151944,-0.83,-10.85,-0.91%,+8.20,0.69%
-,"Long","ETHUSDT",+2.58,+2.58,Normal,"B",2 783 939,30.12.2022,18:17:00,1 196.25,+2.46906000,Normal,"sB",2 787 236,02.01.2023,01:15:00,1 196.25,+2.46906000,1 196.25000000,-4.93812000,+0.00000000,-1.91400000,-4.93812000,+0.00000000,3 297,-0.00149776,9 638.85339944,-0.16,-4.90,-0.41%,+12.85,1.07%
-,"Long","ETHUSDT",+2.54,+2.54,Normal,"B",2 787 600,02.01.2023,07:19:00,1 214.70,+2.46827040,Normal,"sB",2 789 669,03.01.2023,17:48:00,1 207.30,+2.45323360,1 214.70000000,-23.71750400,-18.79600000,-9.33760000,-23.71750400,+0.00000000,2 069,-0.01146327,9 615.13589544,-0.77,-8.65,-0.71%,+11.05,0.91%
-,"Long","ETHUSDT",+2.52,+2.52,Normal,"B",2 790 124,04.01.2023,01:23:00,1 225.40,+2.47040640,Normal,"sB",2 811 172,18.01.2023,16:11:00,1 538.35,+3.10131360,1 225.40000000,+783.06228000,+788.63400000,+310.73900000,+783.06228000,+0.00000000,21 048,+0.03720364,10 398.19817544,+25.36,-2.30,-0.19%,+431.20,35.19%
-,"Short","ETHUSDT",-0.03,+0.03,Normal,"S",2 811 172,18.01.2023,16:11:00,1 538.35,+0.03692040,Normal,"sS",2 813 177,20.01.2023,01:36:00,1 553.19,+0.03727656,1 538.35000000,-0.51939696,-0.44520000,-17.31323200,-0.51939696,+0.00000000,2 005,-0.00025905,10 397.67877848,-1.13,-30.11,-1.96%,+43.50,2.83%
-,"Long","ETHUSDT",+1.99,+1.99,Normal,"B",2 813 177,20.01.2023,01:36:00,1 553.19,+2.47267848,Normal,"sB",2 817 205,22.01.2023,20:44:00,1 617.00,+2.57426400,1 553.19000000,+121.93495752,+126.98190000,+61.27384800,+121.93495752,+0.00000000,4 028,+0.03027184,10 519.61373600,+3.95,-12.60,-0.81%,+130.83,8.42%
